id,text,target,stance
5fbbe64fbe729e1f,সাকিবকে যদি আজকে ভূয়া আউট না দিত তাহলে সাকিব ভাই অবশ্যই ভালো খেলতো।আর বাংলাদেশ রান হতো ১৬০/১৭০,shakib,FAVOR
d7bd06f8467990d7,"সাকিব নাহয় এমনভাবে আউট হয়েছে, বাকিরা কি করেছে?",shakib,FAVOR
1a3fc5f478ee7cf0,"If anyone thinks that Shakib Al Hasan's out was just an umpiring mistake, then I would say that his thinking is very weak. There is no doubt that Shakib Al Hasan was given out deliberately and unfairly. However, for the sake of argument, if I take it as an umpiring mistake, then can the third umpire and ICC compensate for the loss of the Bangladesh cricket team due to such a big mistake??? If I take it as an umpiring mistake, then because of such a big mistake, crores of fans of the Bangladesh cricket team who love the Bangladesh cricket team selflessly, will the third umpire and ICC be able to compensate for the pain they have suffered? Money can't buy everything.",shakib,FAVOR
d174d1edc32fd7a8,হ্যাঁ সাকিব-আল-হাসান থাকলে তো আজকে পাকিস্তানের সাথে এসে 30 বলে 142 রান কত আর বাংলাদেশ টিম করত 300 রান বাংলাদেশ এমনি পুরাণে ম্যাচ জিতে যেত এখানে আম্পিয়ারের দোষ,shakib,FAVOR
2e3c05e76cea44a1,সাকিব একটা মেচেও ভাল কিছু করতে পারে নাই তাকে এখন অবসর নেওয়া উচিত,shakib,AGAINST
782c30f890c29fc4,একই কথা পরের বলে আউটই হত সাকিব।বাল পালাইত পারে না সাকিব রে অধিনায়ক বানাই।😅😅,shakib,AGAINST
2bcaeceaa4fefd28,সাকিব আউট না হলে বাংলাদেশ বিশ্বকাপ জিতে যেতো!,shakib,FAVOR
a962b696506b8c06,"Shakib reaction "" Aye aaye aye"" is same when my mom beat me ""Aaye aye aye""😂😂😂😂",shakib,NEUTRAL
915e5634da9e4f75,"Those who feel that Shakib is not behaving properly, you just dont know the context. He is up against the corrupted BCB. And the mass people are with Shakib as well.",shakib,FAVOR
277c8925a024b00a,Guys let’s not assume Shakib is the culprit here. Shakib’s and the Bangladeshi entire cricket player’s back is against the wall right now. They have been the victim of brutal corruption and worst umpiring system for years now. The entire cricket system has been corrupted in Bangladesh. The matches and tournaments have been fixed even before their commencement. Now is the perfect time to stand against all odds that has been happening. And who else but Shakib can only do that. Thank you boss Shakib.,shakib,FAVOR
a26504111318f50e,BCB punishes Players for match fixing but Umpires have no consequences when they are caught. They are not even investigated. Most Domestic Tournaments are fixed in Bangladesh. So it is important that someone like Shakib protests these things.,shakib,FAVOR
f6e09daf8c98a226,"Shakib is a top class player, his reaction though understandable but not up to the standard of where he is.",shakib,NEUTRAL
6f052226a536263f,"He is the Iconic player of Bangladesh. Leading from the front not only he should play cricket also he have to go against the Bangladesh Cricket Board (BCB) corruption. If Iconic players like him shouldn’t fight against the corruption of BCB then the value of Bangladesh Cricket will be no more. I Appreciate the Legend Shakib al Hasan's attempt, It's not a responsibility of him only others legend players should also join him to take action then they you will learn lesson properly 🔥",shakib,FAVOR
0e724f9a9505500e,"Big wD মাথার অনেক উপরে বল ছিল, এদের আম্পায়ারিং করার কোনো যোগ্যতায় নেই Love Shakib al Hasan ❤️❤️❤️",shakib,FAVOR
3f578b784da5d334,@goutamsarkar2892 you need to research a lot about the chaos occuring in the domestic season by the Umpires each year.... Umpires intentionally do wrong in these matches to manipulate the result favouring any particular team as those matches are not telecast on TV... The same thing occured repeatedly in the match and Shakib made a statement to protest against such heinous doings of the Umpires so that the authority might have a chance to reform the system on root.... Harman was clearly out and the match was on live too...She has become an egoist who belittles the opponents without any valid reason...You better check her match footages where she behaved abnormally including in the celebration of the trophy lifting....,shakib,FAVOR
e09cbd939a4f660f,@goutamsarkar2892 Bcz you can be angry at the umpire and point out their mistake and need to rectify..but for that.. you cannot disrespect an entire team... if you do that's disgraceful..... no cricketer in my recent memory had disrespected and entire team in presentation or pre/post match ceremony in men's/women's cricket prior to harmanpreet Kaur.. and btw.. Shakib gets rightfully trolled as well,shakib,NEUTRAL
ab07a710d46f0dd8,"If you feel that Shakib is not behaving properly, you just don't know the context. He is up against the corrupted BCB. And the mass people are with Shakib as well.",shakib,FAVOR
06c28d12a8960da9,"@immortalonblitz8571 BCB had been turning blind eye to biased umpiring in domestic cricket, untill Shakib did something similar to this, kicking the stumps during a domestic league match. Shakib has also been very disappointed with BCB due to their inability a organize BPL at a greater scale even though it has been 10 years since they have launched BPL. There are also various other issues.",shakib,NEUTRAL
c8e9346371916308,"Shakib was caught for match fixing, no? That's not corruption?",shakib,AGAINST
f41a48ef123fce15,"Lol, Shakib is also a corrupted person.",shakib,AGAINST
0cf734d66f0ce064,You won’t understand. Cricket in our country has literally became dumb. And there is nothing wrong with Shakib's all behaviours. He is a protester. And people will always say bad things when people like Shakib tries to fix something.,shakib,FAVOR
c34cd949f36a88cc,Its a huge wide ball. Shakib protesting against corruption and mismanagement of BPL and BCB. The people of Bangladesh supports his protest.,shakib,FAVOR
82fd0323ec6d0969,Shakib al hasan is the veary danger piliyer❤,shakib,FAVOR
24c856ee8783c626,"আমার মতে সাকিব একজন very well cricket player, সাকিব যা করে করেছে সেটা অন্যায়ের প্রতিবাদ বলে মনে করি।",shakib,FAVOR
ab12e82f5d327cf7,Corruption in Bangladesh cricket just spot on right there. Shout was so loud because it wasn't just Shakib but all the BD cricket fan roaring at the same time. Stop this madness of corruption before we turn into Kenya or Zimbabwe.,shakib,FAVOR
d5a297ae70b0aeb9,"This was wide ball according to the rules. But these umpires are really imprudent. Not only Shakib, this kind of role of umpires can make anyone angry.",shakib,FAVOR
70e492d3efca8680,This is clearly wide... Shakib done right 🎉,shakib,FAVOR
71956385c201aa6c,If argument is a book in cricket 🏏 then shakib is the modern author of it.,shakib,NEUTRAL
45c2d9e58a58831b,Sakib thik i bole all time.... Umpair ra vul thake majhe majhe,shakib,FAVOR
ac364b641cfde5ee,Shakib the operator 🔥🔥 Umpire should be slapped by This Man ❤,shakib,FAVOR
2b2a804e71711de0,That reaction could've been much worse than shouting tbh... The fact that he didn’t use curse words is a surprise. Because Shakib can very much be THAT GUY.,shakib,NEUTRAL
2c1368f3c60b46e2,Sad to see shakib being made the culprit when he is going against the corrupt umpires in bangladesh. If players are punished for behaviour then umpires should also be punished for wrong decisions.,shakib,FAVOR
30d9d4ff7e1ba7da,"i like shakib, but that is unruly, he should be given a penalty for that behaviour.",shakib,NEUTRAL
46997f7fe6b3e60b,These third class umpire will make anyone angry. Shakib has to raise his voice to get what is right which shows a poor class umpiring,shakib,FAVOR
ae1cac0a411e208d,Sakib is right because umpires un recent times making lot of mistakes,shakib,FAVOR
6e1d8b5161687ac9,I think at this moment Shakib was right about the wide but they way he reacted to it is a kinda joke,shakib,NEUTRAL
3152e73e0a76f1ed,"those who are here to criticize shakib, go and get some knowledge how cricket works here and then decide considering yourself at that situation in a regular basis 🤫",shakib,FAVOR
3c44652a5ca9918e,This time shakib is right because it's wide,shakib,FAVOR
1901356e425588cf,"is Shakib attitude match to a game like cricket , he has to change that , once in a while a player gets out of control ok but Shakib every match has some issue",shakib,AGAINST
b8c437f598a2516e,that is why sakib always unsold in ipl,shakib,AGAINST
f37250a9ce85516c,So what shakib has capability to buy a ipl team he has many business in bangladesh also in america...,shakib,FAVOR
82e0ef30aac9eec8,Shakib is a culprit cricketer in the Bangladesh cricketer.,shakib,AGAINST
ad74fb157e0dd98d,Wide tha par shakib ek senior player hai usko ye sab se bachna hoga.....,shakib,NEUTRAL
9df2f06f8e6cc490,Sakib is absolutely right if Umpire doing such a bullshit thing in ground...,shakib,FAVOR
d1038565d23147c5,"I reckon the commentator was Roshan, he said Shakib is a world class player, but he is not world class player, he is a bloody punk",shakib,AGAINST
f81f25f25fc94dfe,"If u raise voice against corruption, illegal things, then u are rude,uncultured. We love Shakib. Shakib never did cheap things like sledging, or direct fight with players without any reason. But, if u do illegal things, then, he is the baddest of all. We love u Shakib. If the whole world against shakib, i will be the one with shakibs side.",shakib,FAVOR
91718ba964d1fbf0,That is absolutely wide...umpire's are intentionally grudge on shakib...lastbyear he shows angry on umpire so all the umpires are intentionally againt to him...this is not at all fair.... Remove the umpires and appoint others...they just want to made shakib bad infront of everyone..how cheap mentality they have..,shakib,FAVOR
3e406779ae4c2367,Shakib is really Crass sometimes. He is a serial offender .,shakib,AGAINST
1a5d69ed0222f202,"Shakib was one of the closest person of former PM sheikh Hasina. He was very respectful to minorities of his area. On every occasion, he would gift them handsome amount of money. That's why the terrorists didn't like him that much. I knew that when Sheikh Hasina is not in power, they will harass Shakib a lot. But didn't even thought that they will give a murder case against Shakib. Most funny part is , he was not even in Bangladesh at that time. Rather he was playing in Canada.",shakib,FAVOR
2cdd019bf37a0bfa,"@Nikkita.7400 Shakib was one of the closest person of former PM sheikh Hasina. He was very respectful to minorities of his area. On every occasion, he would gift them handsome amount of money. That's why the terrorists didn't like him that much. I knew that when Sheikh Hasina is not in power, they will harass Shakib a lot. But didn't even thought that they will give a murder case against Shakib. Most funny part is , he was not even in Bangladesh at that time. Rather he was playing in Canada.",shakib,FAVOR
5215219dc6bb46f4,People saying shakib was afraid of virat bro come on virat knows well that shakib is not someone to disrespect or to go on a fight with and shakib respect virat well they both are world class player and they have mutual respect for each other,shakib,FAVOR
2919c5a994dcb993,"""Shakib Al Hasan is a highly popular player, and his skills and performances have earned him immense respect. I admire him greatly from India.""",shakib,FAVOR
0b083d911fd8ee5b,Shakib and Virat Both are my fav players 🤗❤️‍🔥 🐐x🐐,shakib,FAVOR
9411d976bf013d52,Shakib was saying casually let umpire do his job,shakib,NEUTRAL
99070be67976e2ec,virat know how to respect top player and shakib is top player,shakib,FAVOR
aff1cea5e0a1f10a,​ @MdRakib-co9ph Shakib just an average famous cricketer😂 Virat is a brand 👑,shakib,AGAINST
39e62c899ecc1c84,First fold Shakib is not a good player is always deserespect his fans and umpaire also,shakib,AGAINST
442056e9762e2afd,Bro sakib is not a world class player,shakib,AGAINST
c0b5d9e19d2dfe3a,Shakib is bit of a lowlife though. He has the attitude of a poor guy suddenly became rich.,shakib,AGAINST
eb1a37af390c464e,"Virat is 🔥🔥🔥🔥🇮🇳🇮🇳💥💥👉""ICON""💪👑❤❤❤❤❤ Sakib ul hasan is average player 👉👎",shakib,AGAINST
9195dfc003fd6775,Virat is father of pakistan And grandfather of bangladesh include sakib ul hasan,shakib,AGAINST
ddd0ae67c4361484,"Now, virat ka wicket lekar shakib ne celebrate kr diya. Virat ne tu sabdo vi nehi kya, ulta usko bat diya tha. Shakib al hasan is a mafia. Remember it.",shakib,AGAINST
24358798146bdc23,"Virat was just claiming for no ball and Shakib who was afraid that umpire would give it because King Kohli has asked for it. Shakib was definitely scared of Virat Kohli so, he started touching and grabbing Kohli but Kohli behaved maturely and taught Shakib basic cricket sense . If Kohli asked umpire to give no ball, it is his right. If Shakib thinks it is not a no ball, then tell, touch and grab umpires and not Kohli. In Shakib mind , Kohli>>>>Umpires. Why would Virat disrespect Shakib, he is not all at his level. Virat is the best cricketer of the decade. Kohli just doesn't think about arguing with this foolish people.",shakib,AGAINST
e8db167bee683308,"@PiuusanuILY absolutely, virat is father of Shakib. Shakib is just a kid.",shakib,AGAINST
dd0760c04c093af7,​ @jarintasnimoishy3093 No that kangladeshi sakib is nothing in front of virat kohli he is just afraid of him that's the main reason he didn’t do anything there is nothing to shy about that true is true and you have to accept that,shakib,AGAINST
9d9a1c1449d3629f,something terrible may be happen to the life of this poor creature named saadkhan.plz show sympathy for this dirty begger saadkhan.he may be abused by others and bullied throughout his life.he is so weak and infeable that he choose online to spread hate to others.and he is jealous of prince shakib cz india will never have and will never get alround player like shakib . everybody pray for this abused victim creature saadkhan who are suffering temporal lobe epilepsy issue and pray that this creature go to doc. and take his medicine daily.,shakib,FAVOR
9ee814f7116a79b2,​ @EX-Muslim-khan6 broo Come now COME NOW. India lost against Bangladesh in Asia cup. Where are you now huh? Now say shakib is the child . Loll,shakib,FAVOR
40d97791dc6fcbca,No bro sakib is just afraid of him that's why he didn’t do anything sakib knowns he can't mess with virat 😂,shakib,AGAINST
25f43c613d2d05c1,"​ @EX-Muslim-khan6 Shakib,and kohli are legend,Shakib is one man army,with ball and bat,Kohli only bat",shakib,FAVOR
813e4b23ee6b7e28,​ @EX-Muslim-khan6 No bro you are wrong. Virat was angry to the umpire and Shakib was just keep him normal.,shakib,FAVOR
25a53287cc430b1b,@EX-Muslim-khan6 virat also knew that shakib is not someone to mess with either. they both just talked respectfully and look at some disrespectful kids on the internet like you,shakib,FAVOR
6142e2fb23b581fd,Bro All-rounder doesn't mean you have to bat like virat and bowl like shami. Its just performing your duty in both batting and bowling and having good stats all together. Also he never said Shakib is better than virat.,shakib,NEUTRAL
c4122b7cd46b6e3d,"​ @PiuusanuILY funny 😂,,, do you know shakib as well? Virat afraid shakib too much . Sultan Shakib Al Hasan ❤",shakib,FAVOR
16377d08ae746a11,"@PiuusanuILY Absolutely, Virat is father of Shakib. Shakib is just a cry baby.",shakib,AGAINST
d6f6c3111d7a9256,Shakib is father of virat kohli and whole india he is brand75,shakib,FAVOR
0629014dc2f4eca4,"Everyone scared of father shakib, after all he is a कातिल",shakib,FAVOR
7a8497a458d6359e,"Virat agar time pe shakib ka samne na aata, to umpire ka band baja deta. Ro deta umpire. This is Shakib al hasan",shakib,FAVOR
704e8308cf14e20c,Virat is just baby in front of shakib al hasan upmire is also scared of shakib shakib scored more than 14000 thousand run and 700 wickets which record will never be broken,shakib,FAVOR
7bba6d61b000054b,Bro there is something wrong with shakib. What an unusual character,shakib,AGAINST
04b3e8e4d4fb1f2e,"True. Virat was just claiming for no ball and Shakib who was afraid that umpire would give it because King Kohli has asked for it. Shakib was definitely scared of Virat Kohli so, he started touching and grabbing Kohli but Kohli behaved maturely and taught Shakib basic cricket sense . If Kohli asked umpire to give no ball, it is his right. If Shakib thinks it is not a no ball, then tell, touch and grab umpires and not Kohli. In Shakib mind , Kohli>>>>Umpires. Why would Virat disrespect Shakib, he is not all at his level. Virat is the best cricketer of the decade. Kohli just doesn't think about arguing with this foolish people.",shakib,AGAINST
d6defaea0455dea3,"Absolutely, Virat is father of Shakib. Shakib is just a cry baby.",shakib,AGAINST
910b0beb525848d6,"​​ @ashishrudra1381 SHAKIB is the number one all rounder in the World. He will be remembered as one of the greatest All-rounder in World Cricket. U guys don't have any manners u don't know how to respect others. If u respect other u will get return same. If u can't then, don't expect respect from others.",shakib,FAVOR
06155be33eb51756,​ @ashishrudra1381 bro don't talk shit if u are scared to hear then listen that the greatest all rounder of all time is shakib,shakib,FAVOR
003d4ff4df5bdb58,Are you talking about Shakib? 👀 Glad that you finally realized.,shakib,FAVOR
c97392a4f7a34fa4,@AManOf_Culture yes we are talking our son and that is shakib,shakib,FAVOR
f8d1e55074df6fc9,@tasnimpromi2023 Sakib is virat Kohl’s son bap is always bap,shakib,AGAINST
01a97b97e107744f,No doubt shakib is the hero of Bangladesh cricket.. Only for him the whole world know Bangladesh,shakib,FAVOR
2bad5902a78c0d22,If shakib have no ego and politics he would be the greatest of all time,shakib,AGAINST
4f9bac097d050388,I love shakib from Pakistan love you Bangladesh from Pakistan,shakib,FAVOR
8fcac4445973b1b2,Shakib life is a full of action and still fighting i know his bad behaviour but living like a king❤,shakib,FAVOR
01bcd997dc511fca,Love you too my boss shakib Al Hasan ♥️🇧🇩💪,shakib,FAVOR
6b1a5ba5236caf19,"Wrong information, Shakib was not the first Bangladeshi to score 200!",shakib,NEUTRAL
0221ed514edebc0c,Greast of all time is Sakib all Hasan in our Bangladesh. Love you Boss75.❤️🇧🇩,shakib,FAVOR
34b2c8f3f83e1592,Bro 2014 Asia Cup ya Shakib ki korechilo live television ya ?,shakib,NEUTRAL
251f746e9cf37be2,"He is the hero of Bangladesh, but as a big-name star, he has a lot of enemies and negative PR. That's why they portray it as if only Shakib is responsible for all those incidents. Moral of the story: he is the father of all-rounders, and some incidents happened because of the heat of the moment in the match. 🔥 Now, create a video of all his records. I believe it will be longer than this video.",shakib,FAVOR
f63be195bc958887,"As a Bangladeshi, Sakib is a special one for me. He is the best all-rounder of the world. But in the quota movement, Sakib was quite and blind. For this, Bangalees are not happy to Sakib now. Despite this, He is the best player of all time for Bangladesh.",shakib,NEUTRAL
f7c8bfc66aec000e,"Bro, Shakib kicked the stumps in Dhaka premier League because the umpires fixed the match.",shakib,FAVOR
de127b7cb96ef155,Definitely He is a hero for bangladesh cricket team. He literally carried the whole bangladesh cricket team in his shoulder in 2019. Shakib as a person is a villain (sometimes) But as a cricketer he is a hero.,shakib,NEUTRAL
c8753cf6f160ab55,"No matter the controversies,u cant deny the undeniable talent Shakib Al Hasan has shown over the years,probably top 3 all rounders of all time and has carried his nation on his back for so many years. He has introduced Bangladesh to the cricketing world playing fantastic all over the world and the franchise leagues such as IPL,BBL,CPL. Ofc his bad attitude and his Member of parliament controversy will leave a black mark on his legacy but no one can take away from the fact that Shakib Al Hasan brought us Bangladeshis undeniable joy and made us believe we can compete. For most Bangladeshis , he will be a hero in cricketing terms. And since he is banned from bowling and wasnt chosen for Champions trophy 2025,he will prolly soon retire.So thank u for everything Shakib Al Hasan. You will be a hero in our eyes for ur contributions to Bangladeshi cricket.",shakib,FAVOR
92a5e174b6d3061c,On that Bangladesh league when sakib kicked on bails it because the umpair was constantly not giving outs when its a clear out basically the umpair was fixed that's why he raged,shakib,FAVOR
7603b2a929f83389,Shakib Al Hasan is the hero of Bangladesh cricket team,shakib,FAVOR
df97e698ddf0ec3a,Shakib is one of the great players of world,shakib,FAVOR
30b73134c4ceb511,"Shakib Al Hasan took RETIREMENT today, 26th September 2024. The end of an era. 😢",shakib,NEUTRAL
5ee71a3b38f9d103,"What you said that Shakib has ruined the sportsmanship by hitting the stamp on the stamp, then you don't know how much corruption is done in the Dhaka Premier League which is done by the umpires, so Shakib sticks with the baton.",shakib,FAVOR
47b2629286fa8fb3,Bro Shakib al Hasan is the best ❤❤❤❤,shakib,FAVOR
74ad9c8c5fdcf674,bro not only for bangladesh cricket but also for the world cricket he is a superstar player there is onlyy onne sakib al hasan,shakib,FAVOR
cff64bbd2ffb0c51,Shakib is the best player of in the world,shakib,FAVOR
8d4de9d2969f66dc,Sakib is a villain for Bangladesh cricket,shakib,AGAINST
d1164012811d882c,shakib was a gem for bangladesh that bangladesh did not appreciate,shakib,FAVOR
0385db48edfa8303,"Are Bhai When Virat Kohli shows aggression : He is a legend,he is some aggressive,Kohli ka jalva he And when Shakib shows aggression : The villain,he is the worst player.",shakib,FAVOR
8de3d84349c2f8ee,if we can ignore warner and smith scandal then why can't shakib's,shakib,FAVOR
82d0b341ef6554c3,Virat is indeed aggressive but he knows how to show respect..atleast he never kicked the stumps or disrespected the umpires...sure he criticizes them and showed his attitude but never crossed the line..and lastly Virat kohli have a sportsmanship which Shakib don't have remember the time out incident during the Bangladesh vs Sri Lanka...? Now how can you justify this..,shakib,AGAINST
7e612a548a86338a,​ @Watcher_Mefo babar azam also bro not only shakib babar azam also show aggression and attitude he also don't have sportsmanship during psl you see so many people hate him and call him zimbabar,shakib,FAVOR
6ebd5cd677d5c4c1,Even virat showed middle finger to the crowd Even aswin use mankand method to get out the opponent Shakib is a great allrounder its a outdoor game you can't expact anyone to be humble,shakib,FAVOR
786b46aa9cde62c4,Shakib al hasan is a legend of Bangladesh best allrounder in the world at this moment.,shakib,FAVOR
4c0c60150dd0733e,You can call shakib a smart cricketer . Coz he has plan for every type of batter . He's just perfect . I analyse it so many times . This's the reason I call him a perfect all-rounder . Love from jammu and Kashmir . And Rohit virat is love ❤,shakib,FAVOR
039660d3c68d2f52,All the best Shakib and Bangladesh in the world Cup 2023.,shakib,FAVOR
8eb5b4dbc3a8aba8,As a pakistani shakib ul hassan is the no 1 allrounder in history of cricket ❤,shakib,FAVOR
b4baa17a3be5c974,"​ @Dafuqboom-d2v Kid watch 2019 wc. This guy has been performing years after years with both bat and ball equally, Last 16 years no one could even challenge him for that icc world number one all rounder.. It's not a joke..virat is better batsmen but overall shakib is more impactful player for anyteam, he contributes with both bat and ball, He's been nailing it",shakib,FAVOR
f359b6d65ab899d7,​ @Dafuqboom-d2v dude just came out of an egg. Shakib is one of the great players to play the game ever.,shakib,FAVOR
3f1e6902ef4bc37f,Hardik listen you Shakib your senior understand??,shakib,NEUTRAL
25848ed57a138a36,"One of the Greatest all Rounder in Cricket History & One of The Greatest Athlete Virat Kohli.So much love from BANGLADESH ❤️🇧🇩 বাংলায় একটা কথা আছে,, রতনে রতন চেন আর শু** চেনে কচু। বিরাট কোহলি ঠিকই জানে শাকিব কেমন প্লেয়ার বাট আমাদের দেশের, বোকা** রা বুঝলো না শাকিব কি জিনিস।",shakib,FAVOR
2c17881e2eabaf17,Bangladesh will produce more all rounder like sakib how ever sakib is not replacable,shakib,NEUTRAL
