id,text,target,stance
62d042e7ed164689,ভবিষ্যৎ চিন্তা করে বাংলাদেশের মুখ্যমন্ত্রী হওয়ার দৌড়ে এক ধাপ এগিয়ে গেলেন তামিম ইকবাল। দেশের মান ইজ্জত বিসর্জন দিয়ে দল টেকানো হাসিনার চরিত্র ছিলো। ঐ সংক্রমক ব্যধি কিছু মানুষকেও সংক্রমিত করেছে। যারা নিজ ও গোষ্ঠী স্বার্থের বাহিরে দেশের কথা ভাবার সময় খুব একটা পান না বলে মনে হয়।,tamim,AGAINST
c33e6e3ff3933802,এই সব গুলো দালাল ঝরিত মুস্তাফিজকে আই পি এল থেকে বাদ দেওয়ার জন্য। ওরাই বিসিসিআই এর সাথে যোগাযোগ করে মুস্তাফিজকে বাধ দেওয়াইছে ।কারন উদের চেয়ে ভালো ক্রিকেট খেলে মুস্তাফিজ এবং আই পি এলে ৯ কোটির বেশি টাকা দিয়ে কিনে নিয়েছে এটা তারা মেনে নিতে পারছে না। তামিম সহো আরো কিছু পিলার জরিতো এ কাজে,tamim,AGAINST
36fe972605c0b3ef,"ভারতের দালাল তামিম ইকবাল/পাশে থাকা ক্রিকেটারা ভারতের দালাল, তাদেরকে ক্রিকেট দল থেকে বের করে দেওয়া হোক",tamim,AGAINST
de22ff51ceaec37d,দালাল তামিম বাহিনী কে বয়কট করো সবাই এরা জনগণের টাকা দিয়ে চলে আর দেশ থেকে তারা টাকা বেশি চাই দেশ কে হারিয়ে হারিয়ে গোপন দল বানিয়েছে তাই তো বলি তাদের পচন্দের ক্রিকেটার না হলে জাতীয় দলে সুযোগ পাই না আর নতুনদের এরা এ সুযোগ দিচ্ছে না এরা আসল সিন্ডিকেট,tamim,AGAINST
4d9dac5e52465fbe,তামিম ইকবাল একজন দালাল তার পক্ষ হয়ে যারা কথা বলে তারাও দালাল,tamim,AGAINST
526f59b0615a8356,@vickydesmond5947 But I admit that calling Tamim Iqbal an Indian agent is wrong speech.,tamim,FAVOR
974a96beaa62874c,Itna dard hua Tamim ke lie..kyun bhai phle kabhi Bangladeshi players ke lie toh baat nhi kia.. Toh ab kyun..kitna paisa mila..,tamim,AGAINST
f777882f13ace3bf,আগের বোর্ড বাংলাদেশ ক্রিকেটকে একদম নাজেহাল করে ফেলেছিল 😔 এখন তামিম ইকবাল দায়িত্বে আসায় নতুন আশা জেগেছে 💪🇧🇩 তামিম ভাই থাকলে ক্রিকেটে আবার আগের জৌলুস ফিরবে 🔥 এই সিদ্ধান্তে আমি অনেক খুশি 😊,tamim,FAVOR
061f79e0e7953d61,Sahi toh bola Tamim Iqbal is talking just like that,tamim,FAVOR
710146d860c48e76,Who is legend Tamim? He is a agent for India and selfies no doubt,tamim,AGAINST
07893ff930dc09c6,Tamim don't try to be agent of india,tamim,AGAINST
f044c137ddf21f70,Tamim is right for our Country Bangladesh,tamim,FAVOR
b6bfa426f278903f,Tamim Iqbal is on wrong side of the situation...,tamim,AGAINST
69b1e7436b01af85,"Tamim's logic makes sense , Bangladesh Cricket Board shouldn't be making emotional decisions which hinders Bangladesh's long term growth in cricket Also , the official should know that Tamim was the man who played with 1 hand fractured for his nation , meanwhile he himself is most probably an official by corruption and party favoritism",tamim,FAVOR
9393bef2ca42281e,"Cricket fans of Bangladesh—now is not the time to sleep. Tamim Iqbal must publicly apologize unconditionally, immediately. Once again, a shadow of concern is looming over the Bangladesh Cricket Board (BCB). There is a strong fear among the public that if Tamim Iqbal exerts influence over the BCB, Bangladesh cricket could once again fall under foreign control. If Indian BCCI influence enters the doors of the BCB even once, Bangladesh cricket will no longer remain independent. Decisions will then come from outside, and Bangladesh will once again be forced to bow its head. This is not imagination—it is a dangerous possibility that must be stopped immediately. Former national cricketer Tamim Iqbal recently made the following statement— “People will say many things but around 90–99% of our finances come from the ICC so we have to make a decision after considering everything” This statement is not only irresponsible, but it is also a direct insult to the independence, sovereignty, and dignity of Bangladesh cricket. At a time when Indian BCCI influence is visible, Indian social media continues to issue repeated insults and hateful remarks against Bangladesh and its people, and when Hindu extremist groups are openly making threats—it is precisely at this moment that such statements are seen by the public as being against national interest. This is not just about cricket—it is a question of national honor. It is a question of independence versus subjugation. Any individual, no matter how big their name, who acts against the country’s interests and paves the way for foreign influence—will be questioned and opposed by the people. If we stay silent today, tomorrow the BCB will not be ours. If we close our eyes today, tomorrow Bangladesh will have to bow its head again. Be alert. Build resistance. Bangladesh will not fall under anyone’s control. • No brokerage in cricket! • Bangladesh will not bow down! • BCB is not for sale—it must be protected! • Foreign control will not be accepted! • A big name does not excuse anti-national actions! • Cricket is ours, decisions are ours! • Touch our sovereignty and you will face resistance! • Keep the BCB independent—save Bangladesh! • Protest today, or face subjugation tomorrow! The Bangladesh Cricket Board (BCB) should not go to India to play the World Cup or any other match, because Hindutva terrorist groups are issuing threats against Bangladesh and its supporters on social media. Bangladesh team supporters would be at high risk in India, and this could pose a life-threatening danger to Bangladeshi cricket fans and journalists.",tamim,AGAINST
a6562bfb162cd4fc,দুঃখিত ম্যাডাম আপনাদের দেশের সাবেক খেলোয়াড়রা বর্তমান খেলোয়াড়দের সমালোচনা করে এটা কোন মেটার না এটা একান্ত অভ্যন্তর বিষয় দেশের আপনাদের উপস্থাপক আচরণ দেখে মনে হয় যে তামিম ইকবালকে দূরে সরে দিয়েছে দুঃখিত এই চিন্তা থেকে বাহির হয়ে যান,tamim,FAVOR
669a12268fd694e2,I Stand Tamim Iqbal khan...Our nation Hero.,tamim,FAVOR
a46168d00eb1ff1a,If you use a bit mind Tamim Iqbal is 100% correct,tamim,FAVOR
7650dd90837b49a6,Tamim iqbal is good cricketer nice statement I agree,tamim,FAVOR
b017923b68804a41,"Tamim Iqbal isn’t Bangladeshi he is ethnically Bihari. His ancestors are from Bihar, India.",tamim,NEUTRAL
49e2d4c989c88dd8,"बांग्लादेश के क्रिकेटप्रेमी जनता—अब सोने का समय नहीं है। तमीम इक़बाल को तुरंत सार्वजनिक रूप से बिना शर्त माफी मांगनी चाहिए। बांग्लादेश क्रिकेट बोर्ड (बीसीबी) के चारों ओर एक बार फिर अशुभ साया मंडरा रहा है। जनता के मन में गहरी आशंका है कि यदि तमीम इक़बाल (Tamim Iqbal) बीसीबी पर प्रभाव जमाने में सफल हो जाते हैं, तो बांग्लादेशी क्रिकेट एक बार फिर विदेशी नियंत्रण के अधीन चला जाएगा। अगर एक बार भारतीय बीसीसीआई का प्रभाव बीसीबी के दरवाज़े में प्रवेश कर गया, तो बांग्लादेशी क्रिकेट स्वतंत्र नहीं रह पाएगा। तब फैसले बाहर से लिए जाएंगे और बांग्लादेश को फिर से सिर झुकाने पर मजबूर किया जाएगा। यह कोई कल्पना नहीं, बल्कि एक भयावह संभावना है, जिसे अभी ही रोकना होगा। पूर्व राष्ट्रीय क्रिकेटर तमीम इक़बाल ने हाल ही में जो बयान दिया— “People will say many things but around 90–99% of our finances come from the ICC so we have to make a decision after considering everything” यह बयान न केवल गैर-जिम्मेदाराना है, बल्कि यह बांग्लादेशी क्रिकेट की स्वतंत्रता, संप्रभुता और आत्मसम्मान का सीधा अपमान है। जिस समय भारतीय बीसीसीआई का प्रभाव, भारतीय सोशल मीडिया पर बांग्लादेश और बांग्लादेशियों के खिलाफ लगातार अपमान, नफरत भरे बयान और हिंदुत्ववादी उग्र समूहों की खुली धमकियाँ साफ़ दिखाई दे रही हैं—ठीक उसी समय इस तरह का बयान देना जनता की नज़र में राष्ट्रीय हितों के खिलाफ है। यह सिर्फ क्रिकेट का मामला नहीं है—यह राष्ट्रीय अपमान का सवाल है। यह स्वतंत्रता बनाम दासता का सवाल है। कोई भी व्यक्ति, चाहे उसका नाम कितना ही बड़ा क्यों न हो, अगर देश के हितों के खिलाफ जाकर विदेशी प्रभाव के लिए रास्ता साफ करता है—तो जनता सवाल करेगी, विरोध करेगी। अगर आज हम चुप रहे, तो कल बीसीबी हमारा नहीं रहेगा। अगर आज हमने आँखें बंद कीं, तो कल बांग्लादेश को फिर से सिर झुकाकर चलना पड़ेगा। सतर्क रहें। प्रतिरोध खड़ा करें। बांग्लादेश किसी के अधीन नहीं होगा। • क्रिकेट में दलाली नहीं चलेगी! • बांग्लादेश सिर नहीं झुकाएगा! • बीसीबी बिक्री के लिए नहीं—संरक्षण चाहिए! • विदेशी नियंत्रण स्वीकार नहीं! • नाम बड़ा होने से देशविरोधी काम माफ़ नहीं! • क्रिकेट हमारा है, फैसले भी हमारे! • संप्रभुता पर हाथ डालोगे तो प्रतिरोध होगा! • बीसीबी को स्वतंत्र रखो—बांग्लादेश को बचाओ! • आज विरोध, नहीं तो कल पराधीनता! बांग्लादेश क्रिकेट बोर्ड (बीसीबी) को विश्व कप या किसी भी अन्य मैच के लिए भारत नहीं जाना चाहिए, क्योंकि हिंदुत्ववादी आतंकवादी समूह सोशल मीडिया पर बांग्लादेश और उसके समर्थकों के खिलाफ धमकियाँ दे रहे हैं। भारत में बांग्लादेश टीम के समर्थक गंभीर खतरे में होंगे और यह बांग्लादेशी क्रिकेट प्रशंसकों और पत्रकारों के लिए जानलेवा खतरा बन सकता है।",tamim,AGAINST
95956d568db6e7dc,Tamim iqbal deserve capital punishment .... indian agent never won many match against india 😢😢,tamim,AGAINST
8048b36ca7a15e6f,"Tamim Iqbal was termed ""Indian Agent"" 😂😂😂 by ex BCB Director when he opposed boycott decision",tamim,NEUTRAL
52f6df10280c1f9f,tamim will destroy this broken BCB more,tamim,AGAINST
b9816cfe842921af,Tamim is not Bengali his family is Bihari muhajir came to then east Pakistan after 1947 partition,tamim,NEUTRAL
40388487c5339e7b,Don't want Tamim.. Now the board will be destroyed,tamim,AGAINST
42e7ed07be34c152,"Tamim is biggest ""Chatukar"" in our Bangladesh 😂",tamim,AGAINST
a98a628a6f910143,Papon is better than dalal tamim. Bulbul sir always god gifted. We stand beside Bulbul sir,tamim,AGAINST
37a035e79c59961f,It’s totally a political decision. Bangladeshi people don’t accept Tamim Ikbal by their heart. Aminul Islam Bulbul truly a popular president & an honest man. Love this man ❤,tamim,AGAINST
2480dbcb60e91ee6,Tamim will handle it with the help of bcci .. with bcci he will make bcb a power house so tension not,tamim,FAVOR
adea7e9b6eef66a0,Hmm.india er PAYE porle thik hoyto naki.tamim u r just in wrong track.,tamim,AGAINST
159c62b03c2caa0c,"তামিমের কাছে এটা আশা করিনি। ভারত যা করেছে, খুব অন্যায় করেছে।",tamim,AGAINST
47aafeb28ae117e0,দালাল তামিম ভাবছে সে যে দালালি করে কোয়াবকে নামাইছে তা জনগন বুঝবে না,tamim,AGAINST
29576e2943d852c8,তামিম পারলে একটা কাপ এনে দেখাক? আমরা মেনে নিব,tamim,AGAINST
33b3ddda31ed56d3,আসিফ ভাইকে অনুরোধ করব এই তামিম গং ভারতের বিরুদ্ধে বলে যাবেন,tamim,AGAINST
4499ac28fcaad226,আসিফ ভাইকে ধন্যবাদ আপনি সঠিক পথে আছেন থাকবেন আমরা তো সব নিজ চোখে দেখছি সবকিছু দর্শকের উৎসাহ দিবেন তামিম যে বাটপার মুনাফেক আসিল মুখোশ খুলে দিবেন জাতির কাছে এটা প্রমাণ দরকার জাতির কাছে প্রমাণ দরকার দেশ দালাল মুক্ত করতে হবে এরা আইনি ভাবে লড়াই করুন জনগণ আপনাদের সাথে আছে।,tamim,AGAINST
74194b5ba4a56e37,রিয়াসাত আজিম নট আউট নোমান দেব চৌধুরী এই তিনটা হলো সাপরী ওদের বাপ তামিম ইকবাল যা করে ওটাই সঠিক,tamim,FAVOR
58d795e767f33ffa,"তামিম ইকবাল কে অবশ্যই বলতে হবে ৪আগষ্ট সে কেন গণভবনে হাসিনার সাথে দেখা করতে কেন গিয়েছিল, সেখানে গিয়ে সে কি কি বিষয় নিয়ে হাসিনার সাথে কথা বলেছে, কি কি আওয়ামী এজেন্ডা সে বাস্তবায়নের চক্রান্ত করছে?",tamim,AGAINST
80d2cb1a36e29539,TAMIM IS SHAMELESS AND GREEDY AND AMBISIOUS.,tamim,AGAINST
fb81f5064c04217c,"বুলবুল এর বোর্ড সিস্টেম নিয়ে কাজ করতেসিল। তামিম এর বোর্ড সিস্টেম নিয়ে কাজ করতেসে না। সিস্টেম নিয়ে কাজ না করলে কোনোদিন নতুন প্লেয়ার তৈরি হবে না। তামিম এর বোর্ড ফ্যান লাগানো, বেতন বাড়ানো এগুলা ছাড়া আর কি কাজ করতেসে?",tamim,AGAINST
23bfc4c5d3a3ea5f,"Tamim Iqbal is a Indian agenit, so kikout him from Banglades.",tamim,AGAINST
7737b07ceee36116,তামিম ইকবাল ভাইকে আমাদের চট্টগ্রামের লোক হিসেবে অনেক ভালো মনে করতাম আগে সাম্প্রতিক ইশরাকের সাথে জড়িয়ে যে কাজ শুরু করেছে তাতে আমাদের চট্টগ্রামবাসী হতাশ,tamim,AGAINST
8a85ad2b19325ab7,আলহামদুলিল্লাহ তামিম ইকবাল ভাই সঠিক পথে আছে,tamim,FAVOR
37a9e52d7e141e0f,গঠনতন্ত্রে বলা আছে এড হক কমিটির থেকে দিতে হবে অথবা যে কমিটি আছে সে কমিটির মধ্য থেকে দিতে হবে । তামিম মিথ্যা কথা বলতেছেন।,tamim,AGAINST
c9c345ec8a02524c,বুলবুল ভাই মুরব্বি বয়স হয়েছে কি কাজ করবে। তামিম ভাই ঠিক আছে,tamim,FAVOR
08b962b6c8c93685,ভাই সবই ঠিক আছে কিন্তু রাজনীতি মানুষ ইসরাক ও ক্রিকেটের কি বুঝে আর তামিম তোমায় অনেক ভালো ক্রিকেটার ভাবতাম এবং ভালো মানুষও বাট তুমি ইশরাকের কাতারে চলে গেছো,tamim,AGAINST
b5b89c9e8669b462,"আমার বাংলাদেশের ক্রিকেটে প্রিয় খেলোয়াড় হলে,,এখন তার কর্মকাণ্ড দেখে মনে হচ্ছে,, সব থেকে বড় বাটপার,পল্টিবাজ,,স্বার্থের জন্য মানুষ নিজের নৈতিকতা এভাবে বিক্রি করে,তাতিম রোল মডেল.! ছি, ছি তামিম.!",tamim,AGAINST
56b09e4e0565a254,Election fear dile shomossa ki? Bulbul and tamim are both capable of running bcb,tamim,FAVOR
