id,text,target,stance
008f12a0b139fb87,Prothome thanks video ti bananor jonno..... I love Mashrafe... We love Mashrafe... Puro vdo ti dekhar por amaro chokhe jol ase gelo....asbei na ba keno.... Mashrafe k Nia kono kharap comments j soite pari na...... We love Mashrafe....... We love Bangladesh.,murtaza,FAVOR
013b9bc75d1615a4,"vai apnar kotha gulo khub valo laglo,,,. respect mashrafe forever",murtaza,FAVOR
166228336d789e35,Come on Mashrafe...u can do it..u can do everything..we r all with u💙💚💛💜,murtaza,FAVOR
5f53d4c9dacea3ce,"love you boss ""MASHRAFE"" can give my life for you.",murtaza,FAVOR
bbc62fae5a28e16a,"I am from India and I heard one interview by Mortaza. One day one reporter told him that Bangladesh players are the heroes of the nation. He calmly replied, we are not the heroes we are entertainers, the real heroes are the doctors, farmers, the workers who make the nation. This man won a lot of respect that day.",murtaza,FAVOR
6f553cf801b56105,"He's Bangladesh's greatest ever captain. He took Bangladesh to Quarter- Final in the 2015 WC and Semi - Finals in 2017 Champions Trophy and led to 4 Asia Cup Finals. This is the best period of Bangladesh! Mortaza, a great captain, a good bowler and a useful batsman!! Good video! He's so, so underrated..",murtaza,FAVOR
4be143098c57646d,MASHRAFE MORTAZA IS ONE OF THE GREATEST CAPTAIN OF ASIA !!!,murtaza,FAVOR
c562ca2d6242f2fd,(2015-2019) the golden era of Bangladesh led by Mortaza. Man I miss those days😢,murtaza,FAVOR
71d760c55004b0b8,Before injury Mashrafe was capable of bowling well into the mid 140 kph. I still vividly remember when he bounced out Graham Thorpe with a great bouncer in a Test match on a docile pitch in Bangladesh. Even GT looked to be surprised and impressed.,murtaza,FAVOR
2f391212ee3ece1b,"I oppose you in just one point, we have the potential to become the best of the best, Mashrafe started and been a pioneer of this nation",murtaza,FAVOR
dcf52385e89aee0d,No one can replace MASHRAFE. He is an emotion!! He is exceptional...The greatest captain Bangladesh cricket team ever had. ❤,murtaza,FAVOR
7a9d32854eb52a91,Mashrafe Mortaza is the Greatest Of All Time in Bangladesh.,murtaza,FAVOR
48fa793ece4c863e,"Since Mortaza has left the team, so many issues have occurred with players and management, 2015 and 2019 we had probably our best world Cup tournament, we were unlikely in 2019 where we didn't play Sri Lanka that game was washed out if we had won that game we could of have gone further in the tournament also the game against new Zealand we lost by 2 wickets the entire tournament could of been different for us, with his captaincy we were able to beat big teams in big icc tournaments the evidence is clear we really struggled in 2023 world Cup got beaten by Netherlands. A true captain leader never can be replaced Mashrafe Bin Mortaza !",murtaza,FAVOR
36c965f9b918548b,"He's one of those Captains that you had to follow like a big brother. Sort of like Carles Puyol when he was captain for Barcelona. Always gracious through victory and loss, a true captain who kept everything in order. Mashrafe ❤",murtaza,FAVOR
5d667bacc1659a13,"love from bangladesh, we proud of mashrafi bin murtaza",murtaza,FAVOR
dbe3999ab8c5ba2b,Mashrafe is one best captain in Bangladesh & He's my favourite player all-time.❤❤Miss you mash😢,murtaza,FAVOR
8437d249a2719595,Appreciate the support man! Glad you enjoyed the video💖 Big fan of Mashrafe!,murtaza,FAVOR
990545f756a54758,"He is our Captain Fantastic & he always will be. May be more successfull Captain will come, but Mashrafe Bin Mortaza will be always Captain Fantastic of Bangladesh Cricket❤️❤️",murtaza,FAVOR
39d91d26fb182553,Great video!!! thank you so much for the tribute type video for our greatest captain Mashrafe bhai,murtaza,FAVOR
d736b734d92bafec,"It is very difficult as a Bangladeshi to sum up the career of or the emotion behind Mashrafe. I mean purely from a skill based viewpoint, he was the first genuine fast bowler of Bangladesh. Guy was bowling over 90 miles an hour when we were accustomed to seeing mid 120s from our bowlers. There really was no one like him in the country at that point. And that stayed true for a very long time. Plagued, absolutely plagued by so many injuries throughout his career. He really could've been one of the best fast bowlers in history when you think about how he still managed to have a decent international career when by the end of it he was the one bowling in the mid 120s and still being relatively successful. 390 international wickets, 2961 international runs but it meant so much more for Bangladesh cricket. He loved playing test cricket and was pretty good at it but couldn't for the last 11 years of his international career. He had mastered ODI cricket of his time but by that point his body wasn't able to do what his mind wanted. In terms of utilizing the playing XI in ODI cricket, he is one of the best ever. Groomed World Class fast bowlers like Taskin Ahmed and Mustafizur Rahman. Took Bangladesh to the quarterfinal of 2015 when nobody gave them a chance. I mean the people don't understand the situation that he took over the captaincy before that WC. 2014 was easily the most horrendous year of cricket for Bangladesh. And to come out of that and actually make the knockout stage of an ICC event when you are still not a big team was a huge thing for us. He made the team believe that they could beat anyone. That was the most important thing. He was a very clever captain on the field as well. I think his strategic prowess are overlooked by his charismatic leadership for his side. He was one of the best in the world during his time in that regard. Only if he had stepped down before the 2019 WC would he have been looked at differently. He always wanted to keep on playing cause he missed out on so much due to injuries for a 19 year long international career. He just loves playing the game. That's why he's still playing in domestic tournaments to this day bowling off spin now. So, it's very hard to finish off writing anything about him. But I'll say this, he made Bangladesh become a team that the world views as a threat to win tournaments rather than the team that would cause one or two upsets. As of this moment, that may not be true for Bangladesh cricket. But during his run, boy was it fun to believe.",murtaza,FAVOR
091e5a3e95b149f5,"Thanks, brother. It is a great video. The golden time of BD Cricket along with Mashrafe vhai.",murtaza,FAVOR
0dce99560914d9ed,bangladesh cricket team made first 300 runs by mashrafe bin mortaza batting if you don’t see please watch that how it happened by him.,murtaza,FAVOR
49f6e20fd8171a81,"Mashrafe Bin Mortaza, Bangladesh will be missing you. Bangladesh will always be grateful for your outstanding contributions to her cricketing history! You are a true warrior. Salute Mashrafe, salute.",murtaza,FAVOR
0b458f8c632afe95,আসসালামু আলাইকুম ভাই মাশরাফি ভাই কে কবে আনবেন???,murtaza,FAVOR
d2838b2355017e42,পাপনেরও অবসর নেওয়া উচিত বয়স অনেক হয়ে গেছে এখন নতুন করে কাউকে সুযোগ দেওয়া দরকার আমার মতে মাশরাফিকে দরকার প্রেসিডেন্ট হিসেবে,murtaza,FAVOR
0dfd2a4b0e79079b,পাপন সাহেব নান্নু সাহেব জালাল ইউনুস সাহেব হাবিবুল বাশার সাহেব নিজাম উদ্দিন চৌধুরী সাহেব আপনাদের জন্য আমাদের ক্রিকেট দেশ ধ্বংস হয়ে আপনারা আপনাদের দায়িত্ব পদত্যাগ করেন থাকেন আপনাদের মত লোক কতজন দায়িত্বশীল জন্য আবেদন আমাদের অনেক লোক আছে আপনারা পদত্যাগ করলে বিসিবির সভাপতি হিসেবে আমাদের পারফেক্ট হবে মাশরাফি বিন মুর্তাজা একদম পারফেক্ট তাকে আমাদের বিসিবি প্রেসিডেন্ট হিসেবে ধরা যায় ও সাবেক ক্যাপ্টেন স্যার আপনি আমাদের দেশকে এগিয়ে নিতে পারবে আমাদের বিশ্বাস,murtaza,FAVOR
584adce75980eb37,Happy birthday runs machine... 🇧🇩🇧🇩🇸🇦❤️👑👑 Papon apni doya kore podotag koron... Mashrafe boss k din🙏🙏🙏,murtaza,FAVOR
d11cd2abe53a3cd4,পাপন সাহেব আপনি প্রেসিডেন্ট বক্স ছেড়ে দেন দেখেন আপনার বোধোদয় কতজন আবেদন করেন প্রেসিডেন্ট বক্সের জন্যে সব দেওয়ার জন্য বিসিবির সভাপতি হওয়ার জন্য কত জন্য আবেদন করে আপনি বসে দেখি সবচেয়ে বেশি সফল হবে আমাদের সাবেক ক্যাপ্টেন মাশরাফি বিন মুর্তাজা তাকে আমাদের বিসিবি প্রেসিডেন্ট হিসেবে পারফেক্ট হবে,murtaza,FAVOR
e99aef1225c67486,মাশরাফি বিন মুর্তজা একজন ভালো মনের মানুষ ভালো মানুষ ❤,murtaza,FAVOR
2b43673f70caad2d,বাংলাদেশ ক্রিকেটের মহানায়ক মাশরাফি বিন মর্তুজা কে সম্মানে দিয়ে আনা উচিত অনেক সফল অধিনায়ক,murtaza,FAVOR
1bf9291c40511482,মাশরাফি বিন মর্তুজা ভাই বাংলাদেশের কিংবদন্তি মানুষ। love u vai mass.,murtaza,FAVOR
ee6112fcaf1bb861,"মাসরাফিকে যারা ভাল বলবে ওরাই এক নাম্বারের দালাল। মাশরাফিকেতো গায়ে হাত তুলে রক্তাক্ত করা হয়নি কখনো? সাফ জয়ী গোলকিপার, বাংলাদেশ জাতিয় দলের সাবেক অধিনায়ক আমিনুল ইসলামকে যখন মেরে রক্তাক্ত করা হয়েছিল তখন মাশরাফি কোথায় ছিল? কোনদিনতো প্রতিবাদ করতে দেখলানা। জিবনে কোন আন্তর্জাতিক ট্রফি জিততে নাপারা মাশরাফি তখন আন্তর্জাতিক ট্রফি জয়ী আমিনুলকে নাচিনার ভান করেছিল। বিনা ভোটে এমপি হওয়ার খায়েশ তাকে পেয়ে বসেছিল। জাতি এখন অনেক সচেতন। আবেগ আর খায়না সচেতন জাতি।",murtaza,AGAINST
fe76ec4147028d5f,আজকে যদি মাশরাফি জুলাইয়ের পক্ষে স্টেটমেন্ট দিত বাংলাদেশের মানুষ মাথায় তুলে রাখতো কিন্তু আপা যা বলেছে তাই করেছে,murtaza,AGAINST
84cdecc7b116a67a,মাশরাফি ব্যাপারে সমালোচনা যোগ্যতা এই সাংবাদিকের নেই,murtaza,FAVOR
70e83d659ab4c962,যে সমস্ত লোকের বিবেক নেই তারায় মাশরাফির সমালোচনা করে। কারণ দুনিয়াতে সৎ মানুষের শত্রু বেশি। ভালো মানুষের সমালোচনা মানুষ বেশি করে। এটাই আমাদের দেশের মানুষের মানসিকতা।,murtaza,FAVOR
0abaa9c4d5e2e915,ভাই মাশরাফি জখন খেলোয়াড় ছিল তখন তার পায়ের নখের জঙ্গতা কার ছিল না কিন্ত যখন রাজনিতী করতে গেছে তখন সে তার সকল জঙ্গতা হারিয়ে ফেলে।,murtaza,AGAINST
5fcecbd41b4ec77e,এই সাংবাদিক মাশরাফি বিন মুর্তজার একটা প্রশমের সমান যোগ্যতা নেই তো ও মাশরাফিরে নিয়ে কথা বলে না ও হচ্ছে একটা দালাল সাংবাদিক একটা দালাল,murtaza,FAVOR
c5991f941fb3c06e,জুলকার নাইনের চেয়ে মাশরাফি সাহেব অনেক ভালো মানুষ,murtaza,FAVOR
31763498bda15108,বাংলাদেশে একজন ভালো রাজনৈতিক মানুষ থাকলে সে হলো মাশরাফি ভাই,murtaza,FAVOR
de0aa8c201cf5061,মাশরাফি কে বিসিবির একজন নির্বাচক বানানো উচিত,murtaza,FAVOR
2eb4dc69ec23e153,"মাশরাফি বিন মুর্তাজা একজন সত লোক ,, মাশরাফি বিন মুর্তাজর মত ভালো লোক এদেশের মানুষ মূল্য দিতে পারে না,, বস স্যালুট",murtaza,FAVOR
40bd7a8f2a9d81e4,"দালাল নাইন,,মাশরাফির কাজের লোক হওয়ার যোগ্যতা আছে?",murtaza,FAVOR
037c5b56f9e4e404,জুলকারনাইন সাহেব আপনারা তো আমেরিকার কাছে দেশটা বিক্রি করে দিলেন সামান্য কিছু ডলারের বিনিময় মাশরাফি বিন মুর্তজার পায়ের ধুলার সমতুল্য আপনি নয় তিনি নড়াইলকে একটি মডেল নড়াইল হিসেবে গড়ে তুলেছেন আর আপনারা দেশটাকে কি দিলেন,murtaza,FAVOR
508bb01a5d290e55,দালালের কাজ দালালি করা।। মাশরাফির বিরুদ্ধে যদি কোন অভিযোগ প্রমাণসহ থাকে তবে তা উপস্থাপন করেন দালাল সাহেব।। আপনি যে একটি গোষ্ঠীর স্বীকৃত দালাল তা আমরা সবাই জানি।। কিন্তু মাশরাফির মতো একজন লিজেন্ড আপনার মতো শত শত দালালের কথায় নিভে যাবে না।। আর আপনাদের মতো দালালেরা ঝড়ো হাওয়ায় খড়কুটোর মতো যখন তখন হাওয়া হয়ে যাবেন।।,murtaza,FAVOR
c1ea0e10bf1354ef,মাশরাফির জন্যে খারাপ লাগে ক্রিকেটারের জন্য রাজনীতি বিনাভোটে এমপি না হলে আজ এই দিন দেখা লাগতো না,murtaza,AGAINST
8c8abe120c1f285e,মাশরাফিকে আগে বাংলাদেশের ১৮ কোটি মানুষ ভালোবাসত... তবে যখন পলিটিশিয়ান এসে উনি যেই স্বৈরাশ শাসকের পক্ষে হয়ে জনগণের বিরুদ্ধে গিয়ে ডামি নির্বাচন করায় কিছু লোক হত ভালবাসতে পারে.... আমি মনে করি যেমন কর্ম তেমন ফল হয়েছে,murtaza,AGAINST
e179ed53712745c2,উনি একজন সাংবাদিক ঠিক আছে কিন্তু মাশরাফিকে নিয়ে কথা বলার মতন অধিকার আমার না থাকাটাই ভালো,murtaza,FAVOR
0c74a01c519c67f3,কোথায় মাশরাফি ভাই আর কোথায় জুলকারনাইন। আরে ভাই মাশরাফি ভাই হলো আমাদের দেশের গর্ব । আপনি কি জুলকারনাইন ???,murtaza,FAVOR
ebdef1cfc8cbc29f,মাশরাফির বাড়ি পুড়িয়ে দেয়াটা কি আপনি সমর্থন করেন?,murtaza,NEUTRAL
0e1dfb30d0a352d4,আল্লাহর কসম করে বলছি মাশরাফি ভাই ভালো মানুষ 😭♥️🇧🇩,murtaza,FAVOR
21f7aa76cdf7d6e0,"নোমান ভাই, সাক্ষাৎকারটা পুরোটাই দেখলাম আর শুনলাম। খুব ভালো কাজ হয়েছে। এমন একটি সরল স্বীকারোক্তি দরকার ছিল। মাশরাফির মনের কথাগুলো সবাই জানতে পারল।",murtaza,NEUTRAL
e0f89e449f58fde7,মাশরাফি আমার একজন প্রিয় মানুষ এবং প্রিয় খেলোয়াড়।সুস্থ থাকুন ভালো থাকুন আপনি।।,murtaza,FAVOR
307f97a386cf2c5b,"আমি পশ্চিমবঙ্গের বাসিন্দা । ইউটিউবে বাংলাদেশকে বেশ কয়েক বছর থেকে নজর রাখি । মাশরাফিকেও ফলো করেছি । মাশরাফি সম্বন্ধে আমার যে ধারণা হয়েছে সেটা এক কথায় খুব ভালো । গরীব ও সাধারণ মানুষের সাথে যেমন যোগাযোগ রাখতেন প্রাণ থেকে তাদের উপকার করার চেষ্টা করতেন । খুব ভালো মনের মানুষ, বুদ্ধিমান অথচ সরল । একটা সাইকেল বা bicycle নিয়েই প্রত্যন্ত গ্রামে গরীব মানুষের বাড়িতে বা অন্য কোথাও সবার সাথে মিলে গিয়ে খেয়েও নিতেন । আহজমিকা হীন মানুষ ।",murtaza,FAVOR
b6fae3be11e3c82f,মোটেও ঠিক করে নাই।এই মাশরাফি করোনার সময় নড়াইল বাসীর জন্য কি করে নাই?,murtaza,FAVOR
5c3bddc724bb820c,শুধু মাশরাফি নয় কারো বাড়িই পোড়ানো ভালো নয়,murtaza,NEUTRAL
87117828c5cbdf0f,না।।। মাশরাফির বাড়িটা রাজনীতিতে আসার আগে করা বাড়িটা পুড়ানো উচিত হয় না,murtaza,FAVOR
2b6d748483c2671c,ঠিক কথা বলেছেন আপু মাশরাফি ভাই অনেক ভালো মনের মানুষ,murtaza,FAVOR
8f5d08dfce61aad2,কোনো ভালো মানুষ আওয়ামী লীগের রাজনীতি করতে পারে না। মাশরাফি ভালো মানুষ হলে ঐ দলের হয়ে নির্বাচন করতো না।,murtaza,AGAINST
400c7be779cfbbb8,আর মাশরাফি বিন মর্তুজা ও এক জন ভালো মানের মানুষ,murtaza,FAVOR
ce331c87ccf8f5d4,"মাশরাফির বিষয় টা ঘাটাঘাটি করা মানে, আগুন আরো উস্কে দেওয়া বলে মনে করি",murtaza,NEUTRAL
c26cbdd9c505f5a1,"মাশরাফি ভাই সেরা, তাকে সভাপতি হিসেবে দেখতে চাই। মাশরাফির বিরুদ্ধে কোনো অভিযোগ মেনে নেওয়া হবে না।",murtaza,FAVOR
572028eaa50c4f63,মনেহচ্ছে আসিফ মাহমুদ জা বলবে তাই মেনে নিতে হবে কোথায় মাশরাফি কোথায় উনি উনাকে নিয়েউ কম বির্তক হচ্ছেনা নিজের কথা ভাবার দরকার আছে,murtaza,FAVOR
0d9addd14b49e704,একেই বলে ভাই হাতি গর্তে পড়লে ব্যাঙে ও লাথি মারে 😄😄 আসিফ মাহমুদ হয়তো ভুলে গেছে যে মাশরাফির জনপ্রিয়তা আকাশ ছোঁয়া,murtaza,FAVOR
868bce79ebda21f2,মাশরাফি আপার সাথে নেই। ওকে বিসিবির ভালো দায়িত্বে আনা যায়❤,murtaza,FAVOR
2982c349d3a7d5d5,বাংলাদেশ আগে খারাপ খেলতো এখনো খারাপ খেলে কিন্তু হঠাৎ মাশরাফি ক্যাপ্টেন সময়টা অনেক ভালো খেলত মাশরাফি,murtaza,FAVOR
99fc0f797b0818c0,মাশরাফিকে আওয়ামী লীগের 2017 কাজ করেছেন যা কিছু ব্যক্তি হিসেবে মাধ্যমিক খুব ভালো লাগে,murtaza,FAVOR
6f2e5a2cc1a813e1,আমরা বাংলাদেশের মানুষ হচ্ছি সবচেয়ে বড় বেইমান মাশরাফি বিন মুর্তজা উনি বাংলাদেশে একজন গৌরব এবং উনি বাংলাদেশ জাতীয় দলের ক্যাপ্টেন সাবেক বাংলাদেশ ক্রিকেটের জন্য যেগুলো করছে আমার মনে হয় না অন্য কোন পেলেয়ার বাংলাদেশ জাতীয় দলের জন্য এরকম পরিশ্রম করছেন। উনি হয়তো একটা চাপের কারণে আওয়ামী লীগের যোগ দিয়েছেন তাই বলে এ না যে উনি দেশের অর্থ সম্পদ নষ্ট করেছেন উনি কখনো দেশের সম্পদ নষ্ট করে নেই আর পাঁচে আগস্টের পরে উনার যে বাড়িটা পুড়িয়ে দেওয়া হলো এটা কিন্তু ঠিক হয়নি কারণ ওই বাড়িটা উনি রাজনীতিতে আসার আগে বানিয়েছেন তার মানে যখন উনি ক্রিকেট সাথে জড়িত ছিলেন তখন উনি বাড়িতে তৈরি করেছেন এজন্য উনার বাড়িতে এভাবে আগুন দিয়ে পুড়ানো কিন্তু ঠিক হয়নি,murtaza,FAVOR
ce73a5913581567f,"মাশরাফির জীবনের বড় ভুল ছিলো, আওয়ামিলীগে যোগ দেওয়া,,,, এই কাজটা না করলে,, ১০০% এখন বোর্ড সভাপতি থাকতেন,,,, থাকতেন বিশ কোটি মানুষের নয়ন মনি,,,,,, ম্যাশ কে বলনো,, জাতীর কাছে ক্ষমা চেয়ে,, আওয়ামিলীগ কে তিন তালাক দিয়ে, নতুন করে বিবাহ বন্ধনে আবদ্ধ হওয়া,,,,",murtaza,AGAINST
79eb0893d3264e34,সবার জনপ্রিয় খেলোয়াড় ছিল মাশরাফি বিন মুর্তজা ভোট ছাড়া এমপি হয়ে তার জনপ্রিয়তা শেষ হয়ে গেছে,murtaza,AGAINST
c16839f507c88a95,@শাহনেওয়াজজয় ভাই মানুষ তো আমরাও না কি রাজ নীতিবিদ হিসেবে মাশরাফিকে সমর্থন না দিলে অমানুষ হয়ে যাবো?? যার যার ব্যাক্তিগত মন্তব্য থাকতেই পারে যেমন আমি তাকে ব্যাক্তি গত ভাবে বাংলাদেশের ক্রিকেটার হিসেবে মনেপ্রাণে সমর্থন করি কিন্তু তার সংসদীয় আসনে আমার এলাকা আর এই ব্যাপারে নিশ্চিত শুধু মাত্র আওয়ামীলীগ এ যোগ দেওয়ায় আমার পরিবার বা গোষ্ঠীর প্রায় ২০+ ভোটারের ভোট তাকে দিতে দিবনা। যদি নির্বাচন সুষ্ট হয়। কিন্তু সে যদি সতন্ত্র পার্থী হিসেবে নির্বাচন করতো মনে প্রাণে তাকে চাইতাম।,murtaza,AGAINST
89d3faaf52fc8482,"কিছু দুষ্টু লোকের জন্য রাজনীতিতে ভাল মানুষের অভাব। মাশরাফি ভাই, আপনাকে রাজনীতিতে চাই।",murtaza,FAVOR
8898917a8464cb29,মাশরাফি কে মন থেকে খুবই ভালবাসতাম। মাশরাফিকে রাজনীতির মাঠে নয় খেলার মাঠে দেখতে চাই,murtaza,AGAINST
fdc62ab9765bc568,বাংলাদেশের প্রতিটি আসনের একটি করে মাশরাফি দরকার?,murtaza,FAVOR
814343e3c9056b2c,"মাশরাফি ভাইয়ের রাজনীতি খারাপ বলবোনা তিনি যদি ক্রিকেট মাঠের মতো সঠিক নেতৃত্ব দিতে পারে তাহলে ভালো হবে,ইনশাআল্লাহ পারবে✌",murtaza,FAVOR
860f9a6845826a77,"সত্যি কথা বলতে রাজনীতি জিনিসটা খুব খারাপ ভালো মানুষের ব্যক্তিত্ব খারাপ হতে পারে, মাশরাফি এক জন খুব ভালো মানুষ, আমি মাশরাফি দার খুব বড় ফ্যান.",murtaza,FAVOR
23ad1963caa2e51b,মহান আল্লাহ তাওয়ালায় প্রথমে মানুষকে সব সম্মান দেয় বাট যদি সে সেইটা নিয়ে সন্তুষ্ট বা আল্লাহর শুকরিয়া আদায় না করে তাহলে আল্লাহ আবার সেই রহমত ফিরিয়ে নেয়!! সেইটা মনে হয় আমরা দেখতে চলেছি মাশরাফি রাজনীতি না করলে হয়তো নিজের সম্মান টুকু বাচিয়ে রাখতো পারত!!,murtaza,AGAINST
f73386d8d40bb130,আমি মাশরাফির একজন ভক্ত ছিলাম কিন্তু এখন আর না । আমি মনে করি বাংলাদেশের সব মানুষ তাকে ভালোবাসে কিন্তু সে একটা নির্দিষ্ট দল থেকে নির্বাচন লড়ার জন্য এখন দেশের মানুষের ভালোবাসা তার জন্য ভাগ হয়ে গেল। আমি মনে করি এখন অধিকাংশই মানুষ তাকে ঘৃণার চোখে দেখবে। আমি পশ্চিমবঙ্গ ভারত থেকে।,murtaza,AGAINST
24a8c964dde4b4bc,MD NAEEM ISLAM RANA ধন্যবাদ।মাশরাফি লোভে পড়ে এর মাথা খারাপ হয়ে গেছে,murtaza,AGAINST
cb96ffa31ca56a0e,ভাইয়েরা সুনিন মাশরাফি ভাইয়ের তো সমান অনেক বেশি তাই মনে হয় উকটি কমাইতে চায়,murtaza,AGAINST
1f7bed75e7adb896,আওয়ামী লীগের রাজনীতি আর অন্যদের রাজনীতির মধ্যে পার্থক্যটা হইতাছে.. ভালো মানুষ গুলোকে রাজনীতিতে নিয়ে আসা.. নড়াইল বাশির উন্নয়ন হবে এবং সৎ একটা রাজনীতিবিদ পাবে.. যে মানুষের উন্নয়ন করবে সৎ থাকবে ভালোবাসবে তার নাম মাশরাফি.. আর ইমরান খানের কথা বলতেছেন ইমরান খান আমাদের স্বাধীনতা যুদ্ধের সময় যে জেনারেল ছিল পাকিস্তানের নিয়াজির ভাতিজা...,murtaza,FAVOR
